"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"APOL","Apollo Education Group, Inc.","8.35","908315513.35","n/a","1994","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apol",
"AINV","Apollo Investment Corporation","6.03","1356859872.63","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ainv",
"AMEH","Apollo Medical Holdings, Inc.","4.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ameh",
"APPF","AppFolio, Inc.","18.34","617072298.36","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/appf",
"AAPL","Apple Inc.","103.13","555710126590","n/a","1980","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/aapl",
"ARCI","Appliance Recycling Centers of America, Inc.","1.032","6141244.176","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci",
"APDN","Applied DNA Sciences Inc","3.05","73439839.8","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdn",
"APDNW","Applied DNA Sciences Inc","1.1","0","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdnw",
"AGTC","Applied Genetic Technologies Corporation","12.37","223129985.78","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/agtc",
"AMAT","Applied Materials, Inc.","28.86","31194596684.16","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/amat",
"AMCC","Applied Micro Circuits Corporation","7.02","599270976.72","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/amcc",
"AAOI","Applied Optoelectronics, Inc.","19.63","336461753.03","n/a","2013","Technology","Semiconductors","http://www.nasdaq.com/symbol/aaoi",
"AREX","Approach Resources Inc.","3.57","148553669.04","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arex",
"APRI","Apricus Biosciences, Inc","0.3349","22220912.0563","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri",
"APVO","Aptevo Therapeutics Inc.","2.51","50776920.99","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apvo",
"APTO","Aptose Biosciences, Inc.","2.08","26754985.92","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/apto",
"AQMS","Aqua Metals, Inc.","8.76","136430211","n/a","2015","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/aqms",
"AQXP","Aquinox Pharmaceuticals, Inc.","12.2","209994171.4","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aqxp",
"AUMA","AR Capital Acquisition Corp.","10","300000000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/auma",
"AUMAU","AR Capital Acquisition Corp.","10.02","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/aumau",
"AUMAW","AR Capital Acquisition Corp.","0.0628","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/aumaw",
"ARDM","Aradigm Corporation","4.4","65751584.8","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ardm",
"ARLZ","Aralez Pharmaceuticals Inc.","5.87","375447072.53","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arlz",
"PETX","Aratana Therapeutics, Inc.","9.13","323345998.36","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/petx",
"ABUS","Arbutus Biopharma Corporation","3.66","200556072.06","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/abus",
"ARCW","ARC Group Worldwide, Inc.","3.03","56950392.27","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","2.98","27017717.04","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"RKDA","Arcadia Biosciences, Inc.","2.18","96840084.26","n/a","2015","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rkda",
"ARCB","ArcBest Corporation","18.635","479845622.23","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/arcb",
"ACGL","Arch Capital Group Ltd.","80.58","9876853855.08","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"APLP","Archrock Partners, L.P.","14.48","869318644.64","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/aplp",
"ACAT","Arctic Cat Inc.","14.12","184234766.56","n/a","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"ARDX","Ardelyx, Inc.","10.52","497075217.92","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","1.48","360019016.16","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","15.87","4982450106.96","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"AGII","Argo Group International Holdings, Ltd.","55.73","1674485036.05","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"AGIIL","Argo Group International Holdings, Ltd.","25.7","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"ARGS","Argos Therapeutics, Inc.","5.03","207219375.85","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/args",
"ARIS","ARI Network Services, Inc.","4.43","76485345.45","n/a","1991","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aris",
"ARIA","ARIAD Pharmaceuticals, Inc.","10.18","1961819744.84","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria",
"ARKR","Ark Restaurants Corp.","22.79","78015183.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"ARTX","Arotech Corporation","2.83","74820173.92","n/a","1994","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx",
"ARWA","Arowana Inc.","10.11","109784490","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwa",
"ARWAR","Arowana Inc.","0.2899","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwar",
"ARWAU","Arowana Inc.","10.35","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwau",
"ARWAW","Arowana Inc.","0.1299","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/arwaw",
"ARQL","ArQule, Inc.","1.51","107371500.54","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","3.42","495977168.88","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry",
"ARRS","ARRIS International plc","26.73","5096744888.4","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"DWAT","Arrow DWA Tactical ETF","10.1401","9126090","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwat",
"AROW","Arrow Financial Corporation","32.27","420442344.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Pharmaceuticals, Inc.","7.17","435579844.59","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arwr",
"ARTNA","Artesian Resources Corporation","26.43","240699463.65","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.979","12228949.908","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"PUMP","Asante Solutions, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pump",
"ASBB","ASB Bancorp, Inc.","25.1107","95102306.5454","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"ASNA","Ascena Retail Group, Inc.","7.58","1471452643.2","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"ASND","Ascendis Pharma A/S","19.71","379383894.45","19248295","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asnd",
"ASCMA","Ascent Capital Group, Inc.","21.45","264398148.3","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.331","32213648.439","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"ASML","ASML Holding N.V.","101.71","5993649061.68","58928808","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml",
"AZPN","Aspen Technology, Inc.","45.44","3623274453.76","n/a","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn",
"ASMB","Assembly Biosciences, Inc.","7.18","123679477.72","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asmb",
"ASFI","Asta Funding, Inc.","11.35","134460317.4","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"ASTE","Astec Industries, Inc.","55.33","1274877397.53","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","43.01","1087922509.41","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ALOT","AstroNova, Inc.","15.3224","113792293.9168","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot",
"ASTC","Astrotech Corporation","1.84","37990991.52","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","5.38","35059286.48","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","4.89","62321494.98","12744682","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"ATRA","Atara Biotherapeutics, Inc.","20.33","585728016.27","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/atra",
"ATHN","athenahealth, Inc.","120.03","4722398504.55","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn",
"ATHX","Athersys, Inc.","1.91","162315858.75","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"AAPC","Atlantic Alliance Partnership Corp.","10.4001","108034293.9813","n/a","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/aapc",
"AAME","Atlantic American Corporation","3.57","73096995.93","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACBI","Atlantic Capital Bancshares, Inc.","15.3","380032645.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/acbi",
"ACFC","Atlantic Coast Financial Corporation","6.44","99878352.84","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ABY","Atlantica Yield plc","19.05","1909138803","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/aby",
"ATLC","Atlanticus Holdings Corporation","3.031","46089643.635","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","38.56","957457524.8","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","17.3","208003003.5","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh",
"TEAM","Atlassian Corporation Plc","29.48","6378247341.84","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/team",
"ATNI","ATN International, Inc.","65.03","1050334321.05","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni",
"ATMR","Atomera Incorporated","9.16","103720750.16","n/a","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/atmr",
"ATOS","Atossa Genetics Inc.","2.05","5407832.35","n/a","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","16.13","535563164.12","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc",
"ATRI","ATRION Corporation","442.56","807353356.8","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri",
"ATTU","Attunity Ltd.","8","133054032","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu",
"LIFE","aTyr Pharma, Inc.","3.08","73053069.32","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"AUBN","Auburn National Bancorporation, Inc.","28.5","103839835.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"BOLD","Audentes Therapeutics, Inc.","14.83","322184167.29","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bold",
"AUDC","AudioCodes Ltd.","5.47","206993568.41","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc",
"AUPH","Aurinia Pharmaceuticals Inc","2.15","75867950.85","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auph",
"EARS","Auris Medical Holding AG","1.814","62274083.056","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ears",
"ABTL","Autobytel Inc.","15.9","171483042.3","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","66.84","14831325513.24","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk",
"AGMX","AutoGenomics, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agmx",
"ADP","Automatic Data Processing, Inc.","86.57","39491238648.07","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp",
"AVEO","AVEO Pharmaceuticals, Inc.","0.8802","66771631.3626","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo",
"AVXS","AveXis, Inc.","32.93","757845685.34","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avxs",
"AVNW","Aviat Networks, Inc.","8.35","3660306","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw",
"AVID","Avid Technology, Inc.","7.76","309011518.72","n/a","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avid",
"AVGR","Avinger, Inc.","4.18","53681612.38","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/avgr",
"AVIR","Aviragen Therapeutics, Inc.","1.36","52551062.32","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avir",
"CAR","Avis Budget Group, Inc.","36.17","3283821817.33","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car",
"AWRE","Aware, Inc.","5.25","120621180.75","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","12","349898064","n/a","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls",
"AXGN","AxoGen, Inc.","8.3","250097459.2","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/axgn",
"AXSM","Axsome Therapeutics, Inc.","7.27","139216261.59","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/axsm",
"AXTI","AXT Inc","4.15","134421429.9","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti",
"AZRX","AzurRx BioPharma, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/azrx",
"BCOM","B Communications Ltd.","23.84","712554832.8","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom",
"RILY","B. Riley Financial, Inc.","12.57","239371415.04","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rily",
"BOSC","B.O.S. Better Online Solutions","2.34","5574825.36","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"BEAV","B/E Aerospace, Inc.","50.58","5140196495.82","n/a","1990","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/beav",
"BIDU","Baidu, Inc.","182.1","49900012593","274025330","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/bidu",
